Agreement Number,Disbursement Date,Loan Amount,Number of Ornaments,Gross Auction Weight of Ornaments(gm),Auction Date,Auction Place,Branch Address
PY60GOL5275942,20-Aug-22,199925,1,17.28,17-Oct-23,Lehargaga Malik Street I,
PY60GOL5275852,20-Aug-22,199125,2,12.38,17-Oct-23,Lehargaga Malik Street I,
PY60GOL5295639,23-Aug-22,7717,1,2.5,17-Oct-23,Lehargaga Malik Street I,
P76AGOL5133047,03-Aug-22,70125,1,3.3,17-Oct-23,Loharu I,"Bajaj Finance LTD.,Ground Floor, Near SBI Bank, Back Side DSP Office, Loharu, District – Bhiwani - 127 201"
P76AGOL5150338,05-Aug-22,200517,1,31.3,17-Oct-23,Loharu I,
P76AGOL5170914,08-Aug-22,30625,1,2.3,17-Oct-23,Loharu I,
P76AGOL5217042,13-Aug-22,66949,1,19.5,17-Oct-23,Loharu I,
P76AGOL5243216,17-Aug-22,65770,1,19.8,17-Oct-23,Loharu I,
P76AGOL5244833,17-Aug-22,6110,1,2.1,17-Oct-23,Loharu I,
P76AGOL5241575,17-Aug-22,28645,1,2.9,17-Oct-23,Loharu I,
P76AGOL5254742,18-Aug-22,37125,1,4.5,17-Oct-23,Loharu I,
P76AGOL5265294,19-Aug-22,42601,1,13.2,17-Oct-23,Loharu I,
P76AGOL5271035,20-Aug-22,28625,2,9.4,17-Oct-23,Loharu I,
P76AGOL5294415,23-Aug-22,8125,1,2.7,17-Oct-23,Loharu I,
P76AGOL5297712,23-Aug-22,58125,1,16.85,17-Oct-23,Loharu I,
P76AGOL5294630,23-Aug-22,17125,1,5.4,17-Oct-23,Loharu I,
P76AGOL5304703,24-Aug-22,64987,1,20,17-Oct-23,Loharu I,
P426GOL5121687,01-Aug-22,120503,2,17.27,17-Oct-23,LUDHIANA,"Bajaj Finance LTD.,2nd Floor, Jai Kartar Tower , Near Yes Bank, Opp. Survpriya Honda Agency , Gobind Nagar , Ferozepur Road , Ludhiana -141002"
P426GOL5179391,09-Aug-22,9760,1,3.15,17-Oct-23,LUDHIANA,
P426GOL5245889,17-Aug-22,5357,1,4.98,17-Oct-23,LUDHIANA,
P426GOL5294502,23-Aug-22,138993,1,26.1,17-Oct-23,LUDHIANA,
P412GOL5179980,09-Aug-22,90125,2,26.2,17-Oct-23,Madurai Bypass Road GL,
P412GOL5217785,13-Aug-22,121717,1,4.45,17-Oct-23,Madurai Bypass Road GL,
P412GOL5285719,22-Aug-22,13625,1,4.1,17-Oct-23,Madurai Bypass Road GL,
P6U8GOL5151045,05-Aug-22,158628,3,6.569,17-Oct-23,MAHASAMUND,"Bajaj Finance Limited, 1st Floor, Above Vijaya Bank, Ward No13, Station Road, Mahasamund-493445 (Cg)"
P6U8GOL5219913,13-Aug-22,40169,1,11.65,17-Oct-23,MAHASAMUND,
P6U8GOL5221923,13-Aug-22,11665,1,3.79,17-Oct-23,MAHASAMUND,
PD09GOL5122119,01-Aug-22,16450,2,5.1,17-Oct-23,Makrana GL,"Bajaj Finance Limited,1st Floor, Salani Complex, Above Muthoot Finance, Manglana Road,Makrana,  Rajasthan - 341505"
PD09GOL5124504,02-Aug-22,12330,1,21.5,17-Oct-23,Makrana GL,
PD09GOL5133960,03-Aug-22,10938,1,15.55,17-Oct-23,Makrana GL,
PD09GOL5152885,05-Aug-22,40125,1,11.59,17-Oct-23,Makrana GL,
PD09GOL5162766,06-Aug-22,22319,2,2.52,17-Oct-23,Makrana GL,
PD09GOL5172347,08-Aug-22,10333,1,3.5,17-Oct-23,Makrana GL,
PD09GOL5174795,08-Aug-22,65200,1,48.8,17-Oct-23,Makrana GL,
PD09GOL5179260,09-Aug-22,30125,1,12.428,17-Oct-23,Makrana GL,
PD09GOL5192211,10-Aug-22,35902,1,3.64,17-Oct-23,Makrana GL,
PD09GOL5195038,10-Aug-22,10493,1,16.74,17-Oct-23,Makrana GL,
PD09GOL5208810,12-Aug-22,20398,4,27.4,17-Oct-23,Makrana GL,
PD09GOL5211858,12-Aug-22,31125,1,9.3,17-Oct-23,Makrana GL,
PD09GOL5207816,12-Aug-22,5041,1,4.9,17-Oct-23,Makrana GL,
PD09GOL5217654,13-Aug-22,52467,1,10.3,17-Oct-23,Makrana GL,
PD09GOL5231488,16-Aug-22,14082,1,4.3,17-Oct-23,Makrana GL,
PD09GOL5233039,16-Aug-22,30863,1,13.1,17-Oct-23,Makrana GL,
PD09GOL5237946,16-Aug-22,116000,1,54.1,17-Oct-23,Makrana GL,
PD09GOL5233494,16-Aug-22,14000,1,7,17-Oct-23,Makrana GL,
PD09GOL5245439,17-Aug-22,77926,1,26.83,17-Oct-23,Makrana GL,
PD09GOL5243521,17-Aug-22,22125,1,9,17-Oct-23,Makrana GL,
PD09GOL5255212,18-Aug-22,7038,1,15.4,17-Oct-23,Makrana GL,
PD09GOL5272328,20-Aug-22,97912,2,28,17-Oct-23,Makrana GL,
PD09GOL5271210,20-Aug-22,76000,1,35.7,17-Oct-23,Makrana GL,
PD09GOL5287763,22-Aug-22,83100,1,19.4,17-Oct-23,Makrana GL,
PD09GOL5300675,23-Aug-22,7040,1,14.5,17-Oct-23,Makrana GL,
PD09GOL5308492,24-Aug-22,11463,1,13.8,17-Oct-23,Makrana GL,
P556GOL5145730,04-Aug-22,16225,1,5,17-Oct-23,MALEGAON,"Bajaj Finance LTD.,Ground Floor, Survey No. 14/17,Plot No 2, Laxmi Narayn Apt, Satana Road Malegaon 423203 Mh"
P556GOL5150145,05-Aug-22,21725,1,6.4,17-Oct-23,MALEGAON,
P556GOL5234785,16-Aug-22,14010,2,4.68,17-Oct-23,MALEGAON,
PJ35GOL5193577,10-Aug-22,18325,1,5.33,17-Oct-23,Malviya Nagar Gl,"Bajaj Finance LTD.,1st Floor, Business center,  Above Kotak Mahindra Bank, Kalgiri Road, Malviya Nagar, Jaipur, Rajasthan – 302017"
PJ35GOL5192842,10-Aug-22,62425,1,18.8,17-Oct-23,Malviya Nagar Gl,
PJ35GOL5231505,16-Aug-22,13024,2,4,17-Oct-23,Malviya Nagar Gl,
PJ35GOL5272236,20-Aug-22,33125,4,11.9,17-Oct-23,Malviya Nagar Gl,
P544GOL5163370,06-Aug-22,150125,1,40.95,17-Oct-23,MANCHERIAL,"Bajaj Finance Limited.2nd Floor, Above Central Bank, #8-477 to 483, Main Road, Manchirial 504208 Telangana"
P544GOL5162716,06-Aug-22,92742,2,3.4,17-Oct-23,MANCHERIAL,
P544GOL5172976,08-Aug-22,101625,1,5.81,17-Oct-23,MANCHERIAL,
P544GOL5199966,11-Aug-22,164062,1,47.2,17-Oct-23,MANCHERIAL,
P544GOL5274800,20-Aug-22,106125,1,15.31,17-Oct-23,MANCHERIAL,
P544GOL5306238,24-Aug-22,28982,2,8.72,17-Oct-23,MANCHERIAL,
P66QGOL5120362,01-Aug-22,31843,1,13.2,17-Oct-23,Mandrup,"Bajaj Finance LTD.,Rathi Complex, 1st Floor, Opp Bus Stand Rathi Clinic Mandrup - 413221"
P535GOL5247160,17-Aug-22,54935,2,4,17-Oct-23,MANDSAUR,"Bajaj Finance LTD.,1st  floor, B.R.Nahata Marg Opposite Stata Bank Of India Mandsaur M.P. 458001"
PV99GOL5170795,08-Aug-22,54075,1,11.3,17-Oct-23,Manendragarh,"Bajaj Finance Limited, 1st Floor, Opp. Labour Office, Above Central Bank Atm, Near Vinay Hotel, Station Road Manendragarh 497442 (Cg)"
PV99GOL5168743,08-Aug-22,72125,1,21.7,17-Oct-23,Manendragarh,
PV99GOL5297321,23-Aug-22,39125,1,4.5,17-Oct-23,Manendragarh,
PG54PFI5236074,16-Aug-22,7197,1,2.27,17-Oct-23,Manjrod,"Bajaj Finanace Limited, C/O Prashant Patil Ground Floor, Patil House Opp.Psc ,Main Road Manjrod Taq -Shirpur District- Dhule Maharashtra – 425421"
PG54PFI5288750,22-Aug-22,15180,3,1.97,17-Oct-23,Manjrod,
PG54PFI5299695,23-Aug-22,17160,2,5.27,17-Oct-23,Manjrod,
PI50GOL5121532,01-Aug-22,247485,1,26.3,17-Oct-23,Mansarovar GL,"Bajaj Finance LTD.,Ground Floor, 104/74, Vijay Path, Opp. Kalia Hospital, Mansarovar, Jaipur, Rajasthan - 302020"
PI50GOL5126940,02-Aug-22,134439,2,39.8,17-Oct-23,Mansarovar GL,
PI50GOL5132488,03-Aug-22,160700,1,5.4,17-Oct-23,Mansarovar GL,
PI50GOL5133293,03-Aug-22,114883,1,8.5,17-Oct-23,Mansarovar GL,
PI50GOL5159576,06-Aug-22,26125,1,7.8,17-Oct-23,Mansarovar GL,
PI50GOL5219317,13-Aug-22,69810,1,22.1,17-Oct-23,Mansarovar GL,
PI50GOL5296375,23-Aug-22,120500,2,35.6,17-Oct-23,Mansarovar GL,
P21QGOL5170686,08-Aug-22,79125,1,22.9,17-Oct-23,Manuguru Ashok Nagar GL,"Bajaj Finance LTD.,Chathurya Complex, Ashok Nagar, Main Road, Manuguru, Telangana - 507117"
P21QGOL5181866,09-Aug-22,69165,1,19.9,17-Oct-23,Manuguru Ashok Nagar GL,
P21QGOL5189811,10-Aug-22,44125,1,12.8,17-Oct-23,Manuguru Ashok Nagar GL,
P21QGOL5262092,19-Aug-22,40017,1,7.2,17-Oct-23,Manuguru Ashok Nagar GL,
P21QGOL5262634,19-Aug-22,87629,1,25.1,17-Oct-23,Manuguru Ashok Nagar GL,
P21QGOL5284921,22-Aug-22,17625,1,5.2,17-Oct-23,Manuguru Ashok Nagar GL,
PB49GOL5217032,13-Aug-22,55125,2,5.03,17-Oct-23,Mapusa Gl,"Bajaj Finance Ltd,Shop No F3,1st Floor,Khalap Building,Above Canara Bank,Mapusa-Goa-403507"
P92HGOL5169444,08-Aug-22,99408,1,31.08,17-Oct-23,Medak Tl Brahman street GL,"Bajaj Finance LTD.,medak municipality, D. No. 1-7-91/1,2,3,4, First floor, Brahman street, Revenew ward no 1, block 7, Zone 2m Auto nagar, Medak, Telangana- 502110"
P92HGOL5221071,13-Aug-22,45625,1,11.1,17-Oct-23,Medak Tl Brahman street GL,
P92HGOL5232771,16-Aug-22,20120,1,3.2,17-Oct-23,Medak Tl Brahman street GL,
P92HGOL5263327,19-Aug-22,86125,1,25.6,17-Oct-23,Medak Tl Brahman street GL,
P92HGOL5285070,22-Aug-22,42125,1,12.1,17-Oct-23,Medak Tl Brahman street GL,
P92HGOL5294438,23-Aug-22,70097,1,20.5,17-Oct-23,Medak Tl Brahman street GL,
PZB7PFI5237813,16-Aug-22,35075,1,10.49,17-Oct-23,Menar,"Bajaj Finance LTD.,Ground Floor, Pipli Chauraha, Main Bazar, Menar, Rajasthan- 313602"
PG91GOL5122560,01-Aug-22,9825,1,4.663,17-Oct-23,MERTA GL,"Bajaj Finance Ltd. ,1st Floor, Krishana Tower, Near BSNL Office, Civil Line Road , Merta City,Rajasthan -341510"
PG91GOL5127853,02-Aug-22,15115,1,7.346,17-Oct-23,MERTA GL,
PG91GOL5133747,03-Aug-22,61125,1,24.704,17-Oct-23,MERTA GL,
P7B7GOL5120789,01-Aug-22,28125,1,2.5,17-Oct-23,MIRYALAGUDA,"Bajaj Finance LTD.,Door No: 19-1022, 1st Floor, Sai Balaji Complex, sagar road, Miryalaguda-508207"
P7B7GOL5126392,02-Aug-22,60125,1,20.2,17-Oct-23,MIRYALAGUDA,
P7B7GOL5133605,03-Aug-22,29075,1,7.1,17-Oct-23,MIRYALAGUDA,
P7B7GOL5153277,05-Aug-22,153570,1,43.9,17-Oct-23,MIRYALAGUDA,
P7B7GOL5194902,10-Aug-22,75425,1,17,17-Oct-23,MIRYALAGUDA,
P7B7GOL5208782,12-Aug-22,15125,1,4.7,17-Oct-23,MIRYALAGUDA,
P7B7GOL5218858,13-Aug-22,40100,1,12.4,17-Oct-23,MIRYALAGUDA,
P78HGOL5126804,02-Aug-22,35700,1,9.89,17-Oct-23,Mul,"Bajaj Finance LTD.,Ground Floor, Nagpur Main Road, Near Gandhi Complex, Mul, Dist- Chandrapur, Maharashtra- 441224"
P78HGOL5151461,05-Aug-22,91981,2,5.13,17-Oct-23,Mul,
PJ16GOL5162891,06-Aug-22,11625,1,3.5,17-Oct-23,Murlipura GL,"Bajaj Finance LTD.,Ground Floor, E-568, Murlipura Scheme, Near Central Bank of India, Jaipur, Rajasthan - 302039"
PJ16GOL5168386,08-Aug-22,10125,1,15.9,17-Oct-23,Murlipura GL,
PJ16GOL5191201,10-Aug-22,7125,1,2.2,17-Oct-23,Murlipura GL,
PJ16GOL5212255,12-Aug-22,10125,1,3,17-Oct-23,Murlipura GL,
PJ16GOL5245173,17-Aug-22,10495,1,3.5,17-Oct-23,Murlipura GL,
PJ16GOL5253045,18-Aug-22,8725,1,12.2,17-Oct-23,Murlipura GL,
PJ16GOL5256425,18-Aug-22,30125,1,2.8,17-Oct-23,Murlipura GL,
PJ16GOL5254776,18-Aug-22,12625,1,3.9,17-Oct-23,Murlipura GL,
PJ16GOL5262513,19-Aug-22,15125,1,4.5,17-Oct-23,Murlipura GL,
PJ16GOL5273603,20-Aug-22,10500,1,3.3,17-Oct-23,Murlipura GL,
PJ16GOL5287993,22-Aug-22,6225,1,2.28,17-Oct-23,Murlipura GL,
PJ16GOL5295347,23-Aug-22,30125,2,9.9,17-Oct-23,Murlipura GL,
PJ16GOL5294413,23-Aug-22,44739,3,13.1,17-Oct-23,Murlipura GL,
PJ16GOL5308728,24-Aug-22,40125,1,11.7,17-Oct-23,Murlipura GL,
P21DGOL5159348,06-Aug-22,44125,1,7.2,17-Oct-23,NAGARKURNOOL,"Bajaj Finance LTD.,1st Floor, Above Axis Bank, 1532/9, Opp. Police Station, R & B Mn Road, Nagarkurnool-509209 (TS)"
P21DGOL5193835,10-Aug-22,32075,1,3.76,17-Oct-23,NAGARKURNOOL,
P21DGOL5200572,11-Aug-22,40075,1,14.9,17-Oct-23,NAGARKURNOOL,
PF47GOL5189894,10-Aug-22,439371,1,95.72,17-Oct-23,Nagpur GL,"Bajaj Finance LTD.,1st Floor, Honey Archana Complex, Medical Collage Road, Unthakhana, District-Nagpur, Nagpur, Maharashtra -440009"
P406GOL5209489,12-Aug-22,59110,1,14.77,17-Oct-23,Nagpur Kingsway Station Road GL,"Bajaj Finance LTD.,Shreemohini Complex, Ground Floor, Kingsway, station Road, Nagpur-440001"
P406GOL5257000,18-Aug-22,168250,2,5.6,17-Oct-23,Nagpur Kingsway Station Road GL,
P558GOL5180754,09-Aug-22,10030,2,3.4,17-Oct-23,NALGONDA,"Bajaj Finance Limited.Dr No:-#6-2-1412/G, 2nd floor, central commercial complex, clock tower, Nalgonda-508001, Telangana."
P558GOL5232822,16-Aug-22,70125,1,20.4,17-Oct-23,NALGONDA,
P558GOL5274212,20-Aug-22,30125,1,10,17-Oct-23,NALGONDA,
P5L2GOL5244288,17-Aug-22,399384,3,57.3,17-Oct-23,Namakkal Thuraiyur Road GL,"Bajaj Finance LTD.,67,Ground Floor, Sivasakthi Complex, Thuraiyur Road, Opp to Thangam Towers, Namakkal-637001"
P571GOL5121699,01-Aug-22,10012,1,3.7,17-Oct-23,Nanded VIP Road I,"Bajaj Finance LTD.,Ground floor, Vishal Building, VIP Road, Near Sathe Chowk, Nanded 431602"
P571GOL5191935,10-Aug-22,33387,1,10.3,17-Oct-23,Nanded VIP Road I,
P571GOL5253620,18-Aug-22,187607,1,3.6,17-Oct-23,Nanded VIP Road I,
P571GOL5270853,20-Aug-22,69646,1,21.3,17-Oct-23,Nanded VIP Road I,
P4M1GOL5151129,05-Aug-22,161476,2,29.68,17-Oct-23,NANDURBAR,"Bajaj Finance LTD.,1st Floor, Raghuwanshi Complex, Near Nagar Parishad, Nandurbar - 425 412"
P4M1GOL5195150,10-Aug-22,279219,1,17.33,17-Oct-23,NANDURBAR,
P4M1GOL5190238,10-Aug-22,178023,1,58.7,17-Oct-23,NANDURBAR,
P4J5GOL5125286,02-Aug-22,60620,2,11.889,17-Oct-23,NANDYAL SRINIVAS NAGAR GL,"Bajaj Finance LTD.,D.no.25/695/10, SN2, Revenue Ward No-25, Opposite V Mart Super Market, Srinivas Nagar, Nandyal-518501"
P4J5GOL5125372,02-Aug-22,43025,2,13.001,17-Oct-23,NANDYAL SRINIVAS NAGAR GL,
P4J5GOL5170027,08-Aug-22,39460,1,9.18,17-Oct-23,NANDYAL SRINIVAS NAGAR GL,
P4J5GOL5180757,09-Aug-22,74625,1,27.381,17-Oct-23,NANDYAL SRINIVAS NAGAR GL,
P4J5GOL5192298,10-Aug-22,27907,1,9,17-Oct-23,NANDYAL SRINIVAS NAGAR GL,
P4J5GOL5286182,22-Aug-22,70125,1,20.164,17-Oct-23,NANDYAL SRINIVAS NAGAR GL,
P6W7GOL5179444,09-Aug-22,97625,2,28.01,17-Oct-23,Narasaraopet Arundel Pet GL,"Bajaj Finance LTD.,9-1-73, Station Road, Arundel Pet, Narasaraopet- 522601"
P554GOL5295759,23-Aug-22,65074,1,19.9,17-Oct-23,NARAYANGAON,"Bajaj Finance Limited 2nd Floor, Nilayam Complex, Near Oriental Bank Of Commerce, Pune Nashik Road, Narayangaon 410504 (Mh)2"
P23DGOL5142818,04-Aug-22,155930,2,44.99,17-Oct-23,Narsampet Jai sri theater GL,"Bajaj Finance LTD.,9-74, opp to Jai sri theater, Main Road, Narsampet - 506132"
PC83GOL5190994,10-Aug-22,180325,1,51.48,17-Oct-23,Nashik Gl,"Bajaj Finance LTD.,1st Floor,Dnyaneshwar Bhawan Near Regimental Plaza Mg Road,Above Tjsb Bank Nashik Road,Nashik-422101"
P407GOL5263021,19-Aug-22,54490,1,8.712,17-Oct-23,Nashik Sharanpur road GL,"Bajaj Finance LTD.,S.No. G4, Crown Commercial Complex, Opp. Rajiv Gandhi Bhavan, Sharanpur road, Nashik, Maharashtra 422002"
P468GOL5189248,10-Aug-22,41425,1,11.9,17-Oct-23,NELLORE,
P468GOL5265025,19-Aug-22,23125,1,7.7,17-Oct-23,NELLORE,
P468GOL5273436,20-Aug-22,88125,4,26.9,17-Oct-23,NELLORE,
P468GOL5288557,22-Aug-22,39075,2,2.71,17-Oct-23,NELLORE,
P468GOL5298985,23-Aug-22,14125,1,4.5,17-Oct-23,NELLORE,
P468GOL5304781,24-Aug-22,40625,1,11.9,17-Oct-23,NELLORE,
P468GOL5308210,24-Aug-22,80625,3,24,17-Oct-23,NELLORE,
P468GOL5308303,24-Aug-22,34825,2,10.1,17-Oct-23,NELLORE,
P19IGOL5142893,04-Aug-22,12525,1,4.4,17-Oct-23,Nellore Gl,"Bajaj Finance Ltd, D.No : 15-343, 1st  floor, KVB envlave, Kanakamahal center, Ward 15, Nellore, Nellore Dist – 524001. Andhra Pradesh"
P19IGOL5145717,04-Aug-22,94374,1,27.2,17-Oct-23,Nellore Gl,
P19IGOL5190790,10-Aug-22,124715,2,36.1,17-Oct-23,Nellore Gl,
P19IGOL5232195,16-Aug-22,71125,1,20.3,17-Oct-23,Nellore Gl,
P19IGOL5231871,16-Aug-22,7925,2,2.5,17-Oct-23,Nellore Gl,
PI53GOL5120528,01-Aug-22,24825,2,9.5,17-Oct-23,New Gajuwaka GL,"Bajaj Finance Limited., D No-17/100, 1st Floor, Kanithi Road, New Gajuwaka, Visakhapatnam – 530026. Andhra Pradesh"
PI53GOL5129490,02-Aug-22,64825,1,5.8,17-Oct-23,New Gajuwaka GL,
PI53GOL5129247,02-Aug-22,90325,1,23.34,17-Oct-23,New Gajuwaka GL,
PI53GOL5129347,02-Aug-22,93980,1,16.96,17-Oct-23,New Gajuwaka GL,
PI53GOL5129579,02-Aug-22,87325,1,17.43,17-Oct-23,New Gajuwaka GL,
PI53GOL5124886,02-Aug-22,66100,1,19.08,17-Oct-23,New Gajuwaka GL,
PI53GOL5124955,02-Aug-22,39885,1,11.59,17-Oct-23,New Gajuwaka GL,
PI53GOL5161846,06-Aug-22,65960,1,23.9,17-Oct-23,New Gajuwaka GL,
PI53GOL5162026,06-Aug-22,13619,1,4,17-Oct-23,New Gajuwaka GL,
PI53GOL5263483,19-Aug-22,11000,1,3.23,17-Oct-23,New Gajuwaka GL,
PI53GOL5271889,20-Aug-22,120770,1,34.9,17-Oct-23,New Gajuwaka GL,
PU60GOL5150240,05-Aug-22,39046,2,12.3,17-Oct-23,Nirmal Ganga Complex GL,"Bajaj Finance LTD.,Ganga Complex, Old Bustand, Nirmal- 504106"
PU60GOL5170801,08-Aug-22,34573,1,11.7,17-Oct-23,Nirmal Ganga Complex GL,
PU60GOL5179627,09-Aug-22,52625,1,15.2,17-Oct-23,Nirmal Ganga Complex GL,
PU60GOL5190520,10-Aug-22,19125,1,5.55,17-Oct-23,Nirmal Ganga Complex GL,
PU60GOL5307045,24-Aug-22,21625,1,4.6,17-Oct-23,Nirmal Ganga Complex GL,
PB94GOL5122556,01-Aug-22,59592,1,19.39,17-Oct-23,Nizamabad GL,"Bajaj Finance Limited ,1st Floor, 5-6-568/2, First Floor, Surya Towers, Pragathi Nagar, Kapila Hotel road, Nizamabad District Nizamabad Telangana - 503001"
PB94GOL5122467,01-Aug-22,9989,1,3.5,17-Oct-23,Nizamabad GL,
PB94GOL5145550,04-Aug-22,34125,1,10.1,17-Oct-23,Nizamabad GL,
PB94GOL5163472,06-Aug-22,88125,1,3.15,17-Oct-23,Nizamabad GL,
PB94GOL5221937,13-Aug-22,32125,1,4.75,17-Oct-23,Nizamabad GL,
PB94GOL5274225,20-Aug-22,31125,1,9.1,17-Oct-23,Nizamabad GL,
P561GOL5120603,01-Aug-22,51695,1,28.7,17-Oct-23,Nizamabad Vinayak nagar GL,"Bajaj Finance LTD.,# 1-12-84/1, 2nd floor, Vinayak Nagar, Opp. Bank of india, Nizamabad - 503001"
P561GOL5140722,04-Aug-22,100125,1,35.6,17-Oct-23,Nizamabad Vinayak nagar GL,
P561GOL5151405,05-Aug-22,342047,1,76.2,17-Oct-23,Nizamabad Vinayak nagar GL,
P561GOL5159189,06-Aug-22,35125,2,12.16,17-Oct-23,Nizamabad Vinayak nagar GL,
P561GOL5192918,10-Aug-22,118613,1,38.02,17-Oct-23,Nizamabad Vinayak nagar GL,
P561GOL5203503,11-Aug-22,66348,2,19.77,17-Oct-23,Nizamabad Vinayak nagar GL,
P561GOL5242148,17-Aug-22,34625,1,10.05,17-Oct-23,Nizamabad Vinayak nagar GL,
PB47GOL5126292,02-Aug-22,37625,1,4,17-Oct-23,Old Gajuwaka GL,"Bajaj Finance Ltd., 1st  Floor,D.NO:7-6-36/1/1 R.K Township Building, above COSTAL Bank,Gajuwaka, Vishakapatnam – 530026. Andhra Pradesh"
PB47GOL5168248,08-Aug-22,11550,1,3.75,17-Oct-23,Old Gajuwaka GL,
PB47GOL5192120,10-Aug-22,79625,1,23.3,17-Oct-23,Old Gajuwaka GL,
PB47GOL5192148,10-Aug-22,74425,1,13,17-Oct-23,Old Gajuwaka GL,
PB47GOL5201838,11-Aug-22,7725,1,2.4,17-Oct-23,Old Gajuwaka GL,
PB47GOL5232849,16-Aug-22,64380,2,13.4,17-Oct-23,Old Gajuwaka GL,
PB47GOL5244897,17-Aug-22,100000,1,20.9,17-Oct-23,Old Gajuwaka GL,
PB47GOL5245331,17-Aug-22,91000,1,25.94,17-Oct-23,Old Gajuwaka GL,
PB47GOL5245502,17-Aug-22,60400,1,11.48,17-Oct-23,Old Gajuwaka GL,
PB47GOL5253960,18-Aug-22,40200,2,23.6,17-Oct-23,Old Gajuwaka GL,
PB47GOL5262573,19-Aug-22,35375,2,16.12,17-Oct-23,Old Gajuwaka GL,
PB47GOL5264291,19-Aug-22,228125,1,21.8,17-Oct-23,Old Gajuwaka GL,
PB47GOL5263219,19-Aug-22,10125,1,3.4,17-Oct-23,Old Gajuwaka GL,
PB47GOL5271598,20-Aug-22,6125,1,2.1,17-Oct-23,Old Gajuwaka GL,
PB47GOL5285798,22-Aug-22,23125,1,7.1,17-Oct-23,Old Gajuwaka GL,
PB47GOL5306309,24-Aug-22,17125,1,3.7,17-Oct-23,Old Gajuwaka GL,
PT75GOL5181418,09-Aug-22,19175,1,6.11,17-Oct-23,OMERGA,"Bajaj Finance Ltd. Matre Complex, 1st Flour, Near Patange Hospital, Patange Road, Omerga.- 413606"
PT75GOL5193993,10-Aug-22,50225,2,17.17,17-Oct-23,OMERGA,
PT44GOL5141475,04-Aug-22,330125,1,49.8,17-Oct-23,Perambalur Kavi Towers GL,"Bajaj Finance LTD.,KAVI TOWERS, 6,First Floor, Kavi Towers, NSB Rd, near Old bus stand, Super Nagar, Perambalur, Tamil Nadu 621212."
P14PGOL5143317,04-Aug-22,51075,1,16.96,17-Oct-23,Porsa,"Bajaj Finance LTD.,1st Floor, Above Central Bank Near Sant Vatika Gorelal Dharamshala Porsa Dist. Morena -476115, Madhya Pradesh"
P6P7GOL5284843,22-Aug-22,12075,1,4.2,17-Oct-23,Pudukkottai East Main Street GL,"BAJAJ FINANCE LTD - GOLD LOAN T S No. 4172, Ground Floor, East Main Street,Opposite to Manonmaniyamman Kovil, Pudukkottai - 622001"
PT41GOL5171846,08-Aug-22,460,1,6,17-Oct-23,Ramanathapuram Safra super market GL,"Bajaj Finance LTD.,67/1, Vandikaran theru, Oppsite to Safra super market, Ramanathapuram- 623501"
P4A7GOL5132918,03-Aug-22,100093,4,30.2,17-Oct-23,REWA,Bajaj finance Limited Plot No.12 First Floor Near Union Bank NH-7 Allahabad Road Rewa-486001
P4A7GOL5144414,04-Aug-22,18728,1,5.97,17-Oct-23,REWA,
P4A7GOL5169696,08-Aug-22,17625,1,5.73,17-Oct-23,REWA,
P4A7GOL5183542,09-Aug-22,6625,1,4.3,17-Oct-23,REWA,
P4A7GOL5178896,09-Aug-22,7072,3,2.9,17-Oct-23,REWA,
P4A7GOL5211731,12-Aug-22,5625,1,2.1,17-Oct-23,REWA,
P4A7GOL5300409,23-Aug-22,173625,1,44.71,17-Oct-23,REWA,
P4A7GOL5299580,23-Aug-22,47651,1,15.815,17-Oct-23,REWA,
P13PGOL5160828,06-Aug-22,183268,1,57.8,17-Oct-23,Sabalgarh,"Bajaj Finance LTD.,1st Floor, Mandi sector No. - 3, Ward No. - 4, Near Central bank of India, Sabalgarh, MP - 476229"
P13PGOL5247035,17-Aug-22,7500,2,4.21,17-Oct-23,Sabalgarh,
PG75PFI5133818,03-Aug-22,150125,1,52,18-Oct-23,Karmal,"Bajaj Finance LTD.,Ground Floor, C/o. Sahitya kunj Khadki, Mukum Post - Karmal , Ta: Dabhoi; Vadodra - 391210"
PG75PFI5181424,09-Aug-22,10163,1,4.4,18-Oct-23,Karmal,
PG75PFI5220580,13-Aug-22,61425,1,15.77,18-Oct-23,Karmal,
P76HGOL5128196,02-Aug-22,132225,2,34.8,18-Oct-23,Khambhalia Jodhpur Gate GL,"Bajaj Finance LTD.,Ground Floor , Bajaj Finance Ltd , Jodhpur Get, Opp.Sodhrai Bal Mandir, Post office Road, khmabhalia , Gujarat - 361305"
P76HGOL5150066,05-Aug-22,37033,1,12.469,18-Oct-23,Khambhalia Jodhpur Gate GL,
P76HGOL5170261,08-Aug-22,170125,1,56.03,18-Oct-23,Khambhalia Jodhpur Gate GL,
P76HGOL5171841,08-Aug-22,500108,1,94.029,18-Oct-23,Khambhalia Jodhpur Gate GL,
P76HGOL5194585,10-Aug-22,10124,2,4.166,18-Oct-23,Khambhalia Jodhpur Gate GL,
P76HGOL5192773,10-Aug-22,159125,1,45.618,18-Oct-23,Khambhalia Jodhpur Gate GL,
P76HGOL5208622,12-Aug-22,29924,1,9.763,18-Oct-23,Khambhalia Jodhpur Gate GL,
P76HGOL5211518,12-Aug-22,15695,2,5.193,18-Oct-23,Khambhalia Jodhpur Gate GL,
P76HGOL5243422,17-Aug-22,10125,2,5.014,18-Oct-23,Khambhalia Jodhpur Gate GL,
