Agreement Number,Disbursement Date,Loan Amount,Number of Ornaments,Gross Auction Weight of Ornaments(gm),Auction Date,Auction Place,Branch Address
PF05GOL8829336,17-Aug-23,290000,3,77.15,21-Oct-24,Kutiyan - Devada Naka,
PW64GOL8822174,17-Aug-23,91791,5,23.6,14-Oct-24,LADWA - YAMUNA NAGAR ROAD,Ground Floor Opposite Capri Global Yamuna Nagar Road Ladwa 136132
PAM9PFI8591669,26-Jul-23,11229,1,3.1,16-Oct-24,LALCHANDPURA,"Ground Floor, Raj Laxmi Market, Near Bus Stand, Main Niwaru Road, Lalchandpura,Rajasthan - 302012"
PF37PFI8711983,07-Aug-23,20298,1,7,16-Oct-24,LAMKANI,"C/O VISHAL TELE GROUND FLOOR PEDKAI COMPLEX AT POST LAMKANI, NEAR SHRI KRISHNA FARSAN MAIN BAJARPETH SINDHKHEDA DISTRICT DHULE MAHARASHTRA - 424307"
PF37PFI8824341,17-Aug-23,8648,1,2.6,16-Oct-24,LAMKANI,
PF37PFI8835765,18-Aug-23,20199,1,6.6,16-Oct-24,LAMKANI,
P84QGOL8532558,20-Jul-23,103524,3,26.34,18-Oct-24,Lasalgaon - Station Road,"GROUND FLOOR NIRMAL MOTORS NEAR OLD POST OFFICE NEAR OLD POST OFFICE, STATION ROAD, LASALGAON 422306"
P84QGOL8601123,27-Jul-23,5699,1,1.59,18-Oct-24,Lasalgaon - Station Road,
P84QGOL8653315,01-Aug-23,99719,1,24.74,18-Oct-24,Lasalgaon - Station Road,
P84QGOL8662726,02-Aug-23,10399,1,3.01,18-Oct-24,Lasalgaon - Station Road,
P84QGOL8735869,09-Aug-23,7699,1,2.11,18-Oct-24,Lasalgaon - Station Road,
P84QGOL8739250,09-Aug-23,133560,3,33.48,18-Oct-24,Lasalgaon - Station Road,
P84QGOL8752934,10-Aug-23,29000,2,9.12,18-Oct-24,Lasalgaon - Station Road,
P84QGOL8762058,11-Aug-23,182619,2,45.3,18-Oct-24,Lasalgaon - Station Road,
P84QGOL8764840,11-Aug-23,96415,2,24.34,18-Oct-24,Lasalgaon - Station Road,
P84QGOL8840304,18-Aug-23,184621,2,47.38,18-Oct-24,Lasalgaon - Station Road,
P84QGOL8835135,18-Aug-23,20199,2,5.51,18-Oct-24,Lasalgaon - Station Road,
PEH6GOL8572650,24-Jul-23,20399,1,10,11-Oct-24,Latur - Vivek Anand Arcade,"VIVEK ANAND ARCADE, GROUND FLOOR, OLD RAILAWAY STATION LINE, NEAR SHIVAJI CHOWK, LATUR, MAHARASHTRA 413531"
PEH6GOL8752357,10-Aug-23,15086,1,3.94,11-Oct-24,Latur - Vivek Anand Arcade,
PSB6GOL8571237,24-Jul-23,25429,1,23.17,11-Oct-24,Laxmangarh - Murli Manohar Mandir,"Bajaj Finance Limited,Ground Floor, Near Murli Manohar Mandir,Laxmangarh, Rajasthan - 332311"
PSB6GOL8794736,14-Aug-23,29637,3,7.71,11-Oct-24,Laxmangarh - Murli Manohar Mandir,
PSB6GOL8806703,16-Aug-23,8229,1,11.4,11-Oct-24,Laxmangarh - Murli Manohar Mandir,
PSB6GOL8809075,16-Aug-23,18940,1,5.3,11-Oct-24,Laxmangarh - Murli Manohar Mandir,
PGM4PRN8737080,09-Aug-23,20229,1,18.38,22-Oct-24,LAXMANGARH RJ,"Ground Floor, Near Yes Bank, Main Kathoomar Road, Laxmangarh, Rajasthan-321607"
PGM4PRN8767123,11-Aug-23,69105,4,22.52,22-Oct-24,LAXMANGARH RJ,
PY60GOL8835019,18-Aug-23,296340,7,74.8,22-Oct-24,Lehargaga - Malik Street,"Ground Floor, Malik Street, Ward No -1,  Opp BSNL Exchange, Near Muthoot & Icici Bank, Lehargaga,148031"
PBZ7SGL8187698,19-Jun-23,25599,1,6.4,21-Oct-24,Lingsugur - Raichur Road,1ST FLOOR LAXMINARASIMHA SWAMY COMPLEX RAICHUR ROAD OPP MUTHOOT FINANCE LINGSUGUR KARNATAKA - 584122
PBZ7SGL8246225,24-Jun-23,8799,1,2.6,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8250880,24-Jun-23,18899,1,4.9,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8429058,11-Jul-23,20099,1,5.1,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8438063,12-Jul-23,5199,1,1.6,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8527412,20-Jul-23,30099,1,9.95,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8542902,21-Jul-23,23499,2,7.45,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8550938,22-Jul-23,35399,2,9.55,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8565614,24-Jul-23,120244,1,29.8,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8602095,27-Jul-23,23599,1,5.95,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8627883,29-Jul-23,196836,1,49,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8685486,04-Aug-23,43699,1,10.9,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8707572,07-Aug-23,31299,2,8.57,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8706346,07-Aug-23,24499,1,6.85,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8730662,08-Aug-23,57999,1,14.4,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8740398,09-Aug-23,18399,1,4.85,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8734796,09-Aug-23,159291,1,43.4,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8749516,10-Aug-23,46799,1,14.45,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8789175,14-Aug-23,70099,4,18.1,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8812318,16-Aug-23,143872,5,36.2,21-Oct-24,Lingsugur - Raichur Road,
PBZ7SGL8823290,17-Aug-23,41999,2,10.9,21-Oct-24,Lingsugur - Raichur Road,
P76AGOL8582963,25-Jul-23,18699,1,4.94,15-Oct-24,Loharu - DSP Office,"GROUND FLOOR, NEAR SBI BANK, BACK SIDE DSP OFFICE, LOHARU, DISTRICT BHIWANI - 127201"
PGI6GOL8696132,05-Aug-23,102122,4,26.4,15-Oct-24,Loharu - DSP Office,
PGI6GOL8748871,10-Aug-23,9799,1,3.46,15-Oct-24,Loharu - DSP Office,
PGI6GOL8791357,14-Aug-23,58099,2,15,15-Oct-24,Loharu - DSP Office,
P426GOL8741511,09-Aug-23,30299,1,7.98,14-Oct-24,LUDHIANA,
P426GOL8821402,17-Aug-23,34677,2,11.03,14-Oct-24,LUDHIANA,
PDA4GOL8789704,14-Aug-23,8100,1,2.14,22-Oct-24,Ludhiana - Than Singh Chowk,"Bajaj Finance Ltd , Verma Complex , Upper Ground floor , Khasara no.4381/1247, Out of Khata no.1085/114, At main Road, Ram Nagar,Near Baba Than singh chowk, Ludhiana -141008 Punjab"
P09VGOL8529027,20-Jul-23,14099,1,3.59,17-Oct-24,Lunawada - ST Stand,GROUND FLOOR CITY SURVEY 172 B 12 BESIDE HOTEL MADHURAM LUNAVADA
P09VGOL8528168,20-Jul-23,9518,1,2.46,17-Oct-24,Lunawada - ST Stand,
P09VGOL8582144,25-Jul-23,13691,1,3.58,17-Oct-24,Lunawada - ST Stand,
P09VGOL8678622,03-Aug-23,15299,2,5.95,17-Oct-24,Lunawada - ST Stand,
P09VGOL8764570,11-Aug-23,8812,1,2.37,17-Oct-24,Lunawada - ST Stand,
P09VGOL8791753,14-Aug-23,8817,1,2.27,17-Oct-24,Lunawada - ST Stand,
P09VGOL8795321,14-Aug-23,58563,1,14.64,17-Oct-24,Lunawada - ST Stand,
P09VGOL8811522,16-Aug-23,193432,1,54.4,17-Oct-24,Lunawada - ST Stand,
P09VGOL8837067,18-Aug-23,23931,1,6.22,17-Oct-24,Lunawada - ST Stand,
P09VGOL8834347,18-Aug-23,9299,1,2.67,17-Oct-24,Lunawada - ST Stand,
P6Q8SGL8615241,28-Jul-23,72099,4,18.47,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8615026,28-Jul-23,90108,1,24,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8628185,29-Jul-23,31099,1,7.89,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8717142,07-Aug-23,294353,6,75.003,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8715154,07-Aug-23,157689,1,39,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8753742,10-Aug-23,149979,1,49.2,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8769631,11-Aug-23,70299,1,17.45,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8769495,11-Aug-23,74099,1,18.35,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8765731,11-Aug-23,10599,1,2.75,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8781246,12-Aug-23,28099,1,7.68,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8827376,17-Aug-23,87304,3,22.12,16-Oct-24,Madanapalle - NTR Circle,
P6Q8SGL8841442,18-Aug-23,97316,4,25.061,16-Oct-24,Madanapalle - NTR Circle,
PCZ8SGL8527718,20-Jul-23,96315,1,25.1,15-Oct-24,Maddur - Kolli Circle,"1st Floor, Ruchi Hotel, Assessment No 976/916, North Old NC Road, 4th Block, Teachers colony, Maddur Town 571428"
PCZ8SGL8666658,02-Aug-23,105526,9,31.1,15-Oct-24,Maddur - Kolli Circle,
P71FGOL8578971,25-Jul-23,7898,1,2.15,16-Oct-24,Madhapar - Bus Station Road,"1ST FLOOR OMKAR COMPLEX NERA POLICE STATION, BUS STATION ROAD, MADHAPAR 370020 GJ"
PEO8SGL8525496,20-Jul-23,66099,2,16.6,14-Oct-24,Madurai - Bypass Road,"GROUND FLOOR, NO5, BYPASS ROAD, KEELAPURAM ST,"
P19XSGL8767325,11-Aug-23,162194,1,45.9,22-Oct-24,MADURAI ADDITIONAL,"Ground Floor,GV Towers , melakal Road, Opp to Heritage madurai Kochadai road madurai 625010"
P19XSGL8788450,14-Aug-23,35299,2,9.9,22-Oct-24,MADURAI ADDITIONAL,
P6U8GOL8539753,21-Jul-23,21786,1,5.65,16-Oct-24,MAHASAMUND,"1ST FLOOR ABOVE VIJAYA BANK WARD NO13, STATION ROAD, MAHASAMUND-493445 CG"
P6U8GOL8654004,01-Aug-23,19099,1,5.4,16-Oct-24,MAHASAMUND,
PGI7GOL8572259,24-Jul-23,143701,3,36.67,11-Oct-24,Mahendragarh - Sdm Residence Road,"GROUND FLOOR, WARD NO1, OPPOSITE KOTAK MAHINDRA BANK, NEAR HDFC BANK, SDM RESIDENCE ROAD, MAHENDRAGARH - 123 029"
PGI7GOL8585429,25-Jul-23,29299,2,8.052,11-Oct-24,Mahendragarh - Sdm Residence Road,
PGI7GOL8584475,25-Jul-23,288412,2,73.6,11-Oct-24,Mahendragarh - Sdm Residence Road,
PGI7GOL8640314,31-Jul-23,19699,1,5.18,11-Oct-24,Mahendragarh - Sdm Residence Road,
PGI7GOL8655136,01-Aug-23,22299,2,6.11,11-Oct-24,Mahendragarh - Sdm Residence Road,
PGI7GOL8705922,07-Aug-23,16623,1,4.4,11-Oct-24,Mahendragarh - Sdm Residence Road,
PGI7GOL8725007,08-Aug-23,21799,1,6,11-Oct-24,Mahendragarh - Sdm Residence Road,
P78AGOL8738787,09-Aug-23,191132,7,51.7,11-Oct-24,Mahendragarh - Sdm Residence Road,
P78AGOL8778640,12-Aug-23,99972,3,26.81,11-Oct-24,Mahendragarh - Sdm Residence Road,
PGI7GOL8793373,14-Aug-23,94813,2,23.85,11-Oct-24,Mahendragarh - Sdm Residence Road,
PGI7GOL8809436,16-Aug-23,14299,1,3.8,11-Oct-24,Mahendragarh - Sdm Residence Road,
P78AGOL8810067,16-Aug-23,86889,4,23.5,11-Oct-24,Mahendragarh - Sdm Residence Road,
P78AGOL8838630,18-Aug-23,75906,4,20.65,11-Oct-24,Mahendragarh - Sdm Residence Road,
PW05GOL8615207,28-Jul-23,36563,1,9.33,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8639215,31-Jul-23,27299,1,7.016,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8657904,01-Aug-23,45299,1,11.487,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8653950,01-Aug-23,19399,2,4.995,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8667836,02-Aug-23,245494,5,67.965,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8664557,02-Aug-23,50299,1,16.784,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8677079,03-Aug-23,46599,2,11.809,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8693672,05-Aug-23,36299,2,9.386,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8708862,07-Aug-23,13299,1,3.499,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8708541,07-Aug-23,15299,1,4.2,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8725448,08-Aug-23,44299,3,14.176,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8722507,08-Aug-23,70299,4,18.032,21-Oct-24,Mahuva - Anand Dhan Complex,
PBX5GOL8796359,14-Aug-23,70299,1,17.564,21-Oct-24,Mahuva - Anand Dhan Complex,
PD09GOL8543215,21-Jul-23,48180,3,26.81,22-Oct-24,Makrana - Manglana Road,1ST FLOOR SALANI COMPLEX ABOVE MUTHOOT FINANCE MANGLANA ROAD
PD09GOL8539104,21-Jul-23,7122,1,2.58,22-Oct-24,Makrana - Manglana Road,
PD09GOL8556495,22-Jul-23,100679,3,25.82,22-Oct-24,Makrana - Manglana Road,
PD09GOL8556615,22-Jul-23,9561,1,2.46,22-Oct-24,Makrana - Manglana Road,
PD09GOL8614435,28-Jul-23,20429,1,5.4,22-Oct-24,Makrana - Manglana Road,
PD09GOL8656627,01-Aug-23,36861,1,10,22-Oct-24,Makrana - Manglana Road,
PD09GOL8655434,01-Aug-23,35500,2,10.9,22-Oct-24,Makrana - Manglana Road,
PD09GOL8689877,04-Aug-23,22289,1,6.4,22-Oct-24,Makrana - Manglana Road,
PD09GOL8707756,07-Aug-23,20677,1,7.2,22-Oct-24,Makrana - Manglana Road,
PD09GOL8705836,07-Aug-23,32429,2,9.4,22-Oct-24,Makrana - Manglana Road,
PD09GOL8716832,07-Aug-23,84119,1,29.9,22-Oct-24,Makrana - Manglana Road,
PD09GOL8727348,08-Aug-23,15000,2,5.2,22-Oct-24,Makrana - Manglana Road,
PD09GOL8735819,09-Aug-23,9871,1,28.6,22-Oct-24,Makrana - Manglana Road,
PD09GOL8734581,09-Aug-23,10549,1,8.3,22-Oct-24,Makrana - Manglana Road,
PD09GOL8740982,09-Aug-23,16638,1,5,22-Oct-24,Makrana - Manglana Road,
PD09GOL8777346,12-Aug-23,8939,1,2.66,22-Oct-24,Makrana - Manglana Road,
PD09GOL8776837,12-Aug-23,77206,2,23.5,22-Oct-24,Makrana - Manglana Road,
PD09GOL8793886,14-Aug-23,41853,1,27.7,22-Oct-24,Makrana - Manglana Road,
PD09GOL8792268,14-Aug-23,81269,1,32,22-Oct-24,Makrana - Manglana Road,
PD09GOL8796465,14-Aug-23,15847,1,4.3,22-Oct-24,Makrana - Manglana Road,
PD09GOL8807489,16-Aug-23,96340,1,60.3,22-Oct-24,Makrana - Manglana Road,
PD09GOL8819944,17-Aug-23,19108,1,27.5,22-Oct-24,Makrana - Manglana Road,
PD09GOL8842350,18-Aug-23,35937,1,9.13,22-Oct-24,Makrana - Manglana Road,
PD09GOL8838631,18-Aug-23,203693,2,52.5,22-Oct-24,Makrana - Manglana Road,
PD09GOL8841507,18-Aug-23,93512,1,26,22-Oct-24,Makrana - Manglana Road,
PD09GOL8842107,18-Aug-23,97577,1,31.2,22-Oct-24,Makrana - Manglana Road,
PD09GOL8838976,18-Aug-23,102050,1,30.3,22-Oct-24,Makrana - Manglana Road,
P556GOL8773537,12-Aug-23,80399,1,32.15,18-Oct-24,MALEGAON,
P556GOL8806538,16-Aug-23,40237,1,13.7,18-Oct-24,MALEGAON,
P544SGL8694039,05-Aug-23,23099,1,5.8,11-Oct-24,Mancherial - Hyderabad road,BESIDE RAILWAY OVER BRIDGE HYDERABAD ROAD MANCHERIAL 504208 MANCHERIAL 504208
P544SGL8709979,07-Aug-23,95314,1,23.8,11-Oct-24,Mancherial - Hyderabad road,
P544SGL8739537,09-Aug-23,88195,1,22,11-Oct-24,Mancherial - Hyderabad road,
P544SGL8792390,14-Aug-23,20299,1,5.7,11-Oct-24,Mancherial - Hyderabad road,
P544SGL8823288,17-Aug-23,36975,2,13.188,11-Oct-24,Mancherial - Hyderabad road,
P544SGL8825416,17-Aug-23,90308,1,23,11-Oct-24,Mancherial - Hyderabad road,
P544SGL8824180,17-Aug-23,23299,1,6,11-Oct-24,Mancherial - Hyderabad road,
PBX9GOL8699999,05-Aug-23,13579,1,3.65,17-Oct-24,Mandi - Dabwali Chautal Road,GROUND FLOOR NEAR MUTHOOT PAULMARCHENTCENTRAL BANK CHAUTALROAD MANDIDABAWALI SIRSA
PBX9GOL8696428,05-Aug-23,20299,1,7.5,17-Oct-24,Mandi - Dabwali Chautal Road,
PY59GOL8751592,10-Aug-23,69428,2,19.54,17-Oct-24,Mandi - Dabwali Chautal Road,
PY59GOL8750579,10-Aug-23,383957,8,103.8,17-Oct-24,Mandi - Dabwali Chautal Road,
PBX9GOL8814200,16-Aug-23,14749,2,4.03,17-Oct-24,Mandi - Dabwali Chautal Road,
P66QGOL8568567,24-Jul-23,19375,1,4.9,17-Oct-24,MANDRUP,RATHI COMPLEX 1ST FLOOR OPP BUS STAND RATHI CLINIC MANDRUP 413221
P10VGOL8706695,07-Aug-23,14599,1,3.701,17-Oct-24,Mandvi - Laiza Road,
P10VGOL8836717,18-Aug-23,89442,1,38.16,17-Oct-24,Mandvi - Laiza Road,
P4J2SGL8527617,20-Jul-23,73345,2,18.3,18-Oct-24,MANDYA,"1ST FLOOR 1121/4, B M COMPLEX, BESIDE HDFC BANK MC ROAD, ASHOK NAGAR, MANDYA - 571 401"
P4J2SGL8526119,20-Jul-23,16449,1,7.8,18-Oct-24,MANDYA,
P4J2SGL8582116,25-Jul-23,43599,1,13.9,18-Oct-24,MANDYA,
P4J2SGL8654106,01-Aug-23,24599,1,6.5,18-Oct-24,MANDYA,
P4J2SGL8664597,02-Aug-23,23899,1,6,18-Oct-24,MANDYA,
P4J2SGL8825977,17-Aug-23,129555,1,32.5,18-Oct-24,MANDYA,
PV99GOL8527321,20-Jul-23,45991,1,12.5,21-Oct-24,MANENDRAGARH,1ST FLOOR OPP LABOUR OFFICE ABOVE CENTRAL BANK ATM NEAR VINAY HOTEL STATION ROAD MANENDRAGARH 497442 CG
PV99GOL8572558,24-Jul-23,20599,1,5.32,21-Oct-24,MANENDRAGARH,
PV99GOL8566963,24-Jul-23,10099,1,3.1,21-Oct-24,MANENDRAGARH,
PV99GOL8566576,24-Jul-23,9099,1,2.62,21-Oct-24,MANENDRAGARH,
PV99GOL8571672,24-Jul-23,8299,1,2.35,21-Oct-24,MANENDRAGARH,
PV99GOL8578641,25-Jul-23,53414,1,13.7,21-Oct-24,MANENDRAGARH,
PV99GOL8580963,25-Jul-23,40299,1,10.55,21-Oct-24,MANENDRAGARH,
PV99GOL8594804,26-Jul-23,17099,1,5.15,21-Oct-24,MANENDRAGARH,
PV99GOL8600623,27-Jul-23,32299,2,8.6,21-Oct-24,MANENDRAGARH,
PV99GOL8615816,28-Jul-23,30099,1,9.9,21-Oct-24,MANENDRAGARH,
PV99GOL8666848,02-Aug-23,8599,1,2.55,21-Oct-24,MANENDRAGARH,
PV99GOL8751052,10-Aug-23,26299,1,6.8,21-Oct-24,MANENDRAGARH,
PV99GOL8823791,17-Aug-23,60299,1,15.25,21-Oct-24,MANENDRAGARH,
PV99GOL8819323,17-Aug-23,97315,1,24.65,21-Oct-24,MANENDRAGARH,
PV99GOL8837535,18-Aug-23,14599,1,4.2,21-Oct-24,MANENDRAGARH,
PV99GOL8838885,18-Aug-23,24599,1,7.16,21-Oct-24,MANENDRAGARH,
PVB5PFI6570012,28-Jan-23,8199,1,13.11,15-Oct-24,MANPURA MANCHERI,"FIRST FLOOR NEAR RMGB MAIN OLD BUS STAND, MANPURA MACHERI, RAJASTHAN - 303805"
PVB5PFI8742607,09-Aug-23,64240,3,47.79,15-Oct-24,MANPURA MANCHERI,
PCX1SGL8712939,07-Aug-23,11799,1,3.1,17-Oct-24,Manuguru - Ashok Nagar,CHATHURYA COMPLEX ASHOK NAGAR MAIN ROAD MANUGURU TELANGANA - 507117
PCX1SGL8722910,08-Aug-23,78599,1,19.48,17-Oct-24,Manuguru - Ashok Nagar,
PCX1SGL8728082,08-Aug-23,34571,2,8.722,17-Oct-24,Manuguru - Ashok Nagar,
PW03SGL7268576,31-Mar-23,82599,1,32.11,16-Oct-24,MARKAPUR,1ST FLOOR DEVIREDDY COMPLEX ABOVE BANK OF INDIA D NO 7 486 489 NEHRU STREET MARKAPUR 523 316 AP
PW03SGL7966954,30-May-23,204560,3,49.4,16-Oct-24,MARKAPUR,
PW03SGL8225849,22-Jun-23,94500,1,23,16-Oct-24,MARKAPUR,
PW03SGL8225183,22-Jun-23,42899,1,10.7,16-Oct-24,MARKAPUR,
PB61GOL8791213,14-Aug-23,20799,1,5.44,22-Oct-24,Maur Mandi - Bohad Wala Chowk,GROUND FLOOR NEAR BORH WALA CHOWK MAUR MANDI DISTRICT BATHINDA PUNJAB - 151509
PB61GOL8795089,14-Aug-23,19799,1,5.18,22-Oct-24,Maur Mandi - Bohad Wala Chowk,
PX60GOL8667452,02-Aug-23,60559,1,32.1,21-Oct-24,MAVLI,1ST FLOOR NEAR SBI BANK OPP TEHSIL NEAR BUS STAND MAVLI DIST UDAIPUR PIN CODE 313203
PX60GOL8708268,07-Aug-23,78900,1,19.68,21-Oct-24,MAVLI,
PX60GOL8709071,07-Aug-23,79559,1,24.79,21-Oct-24,MAVLI,
PCX2SGL8555899,22-Jul-23,145674,3,37,14-Oct-24,Medak - Tl Brahman Street,MEDAK MUNICIPALITY D NO 1-7-91/1 FIRST FLOOR BRAHMAN STREET REVENEW WARD NO 1 BLOCK 7 ZONE 2M AUTO NAGAR MEDAK TELANGANA- 502110
P92HSGL8572519,24-Jul-23,203876,1,53.3,14-Oct-24,Medak - Tl Brahman Street,
PCX2SGL8580319,25-Jul-23,19799,1,5.5,14-Oct-24,Medak - Tl Brahman Street,
PCX2SGL8589482,26-Jul-23,69599,3,21.4,14-Oct-24,Medak - Tl Brahman Street,
PCX2SGL8615787,28-Jul-23,19599,1,5.25,14-Oct-24,Medak - Tl Brahman Street,
PCX2SGL8645922,31-Jul-23,49799,1,13.4,14-Oct-24,Medak - Tl Brahman Street,
PCX2SGL8643823,31-Jul-23,117987,1,31.22,14-Oct-24,Medak - Tl Brahman Street,
PCX2SGL8710935,07-Aug-23,101321,1,25.6,14-Oct-24,Medak - Tl Brahman Street,
P92HSGL8774014,12-Aug-23,35176,1,10.2,14-Oct-24,Medak - Tl Brahman Street,
P92HSGL8794289,14-Aug-23,26221,2,8.1,14-Oct-24,Medak - Tl Brahman Street,
PCX2SGL8813793,16-Aug-23,24299,1,6.08,14-Oct-24,Medak - Tl Brahman Street,
PCX2SGL8823455,17-Aug-23,19299,1,5,14-Oct-24,Medak - Tl Brahman Street,
PAF6PFI6646476,04-Feb-23,90149,1,23.736,17-Oct-24,MENPURA,2ND FLOOR BAJAJ FINANCE LIMITED MENPURA
PAF6PFI8826875,17-Aug-23,12599,1,3.3,17-Oct-24,MENPURA,
PG91GOL8568493,24-Jul-23,37251,1,21.139,22-Oct-24,Merta - Civil Line Road,"1ST FLOOR KRISHANA TOWER NEAR BSNL OFFICE, CIVIL LINE ROAD , MERTA CITY RAJASTHAN -341510"
PG91GOL8583798,25-Jul-23,25029,1,6.815,22-Oct-24,Merta - Civil Line Road,
PG91GOL8625336,29-Jul-23,5229,1,2.109,22-Oct-24,Merta - Civil Line Road,
PG91GOL8640242,31-Jul-23,65559,2,20.414,22-Oct-24,Merta - Civil Line Road,
PG91GOL8643106,31-Jul-23,13329,1,5.3,22-Oct-24,Merta - Civil Line Road,
PG91GOL8672057,03-Aug-23,199534,5,121.97,22-Oct-24,Merta - Civil Line Road,
PG91GOL8682454,04-Aug-23,40903,1,13.1,22-Oct-24,Merta - Civil Line Road,
PG91GOL8780443,12-Aug-23,39819,1,10.18,22-Oct-24,Merta - Civil Line Road,
PG91GOL8809647,16-Aug-23,80689,1,49.741,22-Oct-24,Merta - Civil Line Road,
PG91GOL8825417,17-Aug-23,36997,2,32.752,22-Oct-24,Merta - Civil Line Road,
PEF7SGL8577816,25-Jul-23,31999,2,8.92,21-Oct-24,Metpally - Main Road,"1st Floor,D No-2-1-320, MVN Complex, Above Laxmi Fashion Metpally Main Road, Opp.Bustand, Telangana-505325"
PEF7SGL8726377,08-Aug-23,20299,1,5.98,21-Oct-24,Metpally - Main Road,
P7B7SGL7772667,13-May-23,30299,1,7.6,18-Oct-24,MIRYALAGUDA,"BAJAJ FINANCE LIMITED 19-434-438, 2ND FLOOR, MBA COMPLEX, SAGAR ROAD, ABOVE MAHALAXMI SUPERMARKET MIRYALGUDA-508207"
P7B7SGL8565777,24-Jul-23,93812,2,23.37,18-Oct-24,MIRYALAGUDA,
P7B7SGL8567485,24-Jul-23,54599,1,13.79,18-Oct-24,MIRYALAGUDA,
P7B7SGL8568283,24-Jul-23,10099,1,2.695,18-Oct-24,MIRYALAGUDA,
P7B7SGL8604696,27-Jul-23,17099,1,4.483,18-Oct-24,MIRYALAGUDA,
P7B7SGL8624817,29-Jul-23,41593,1,10.468,18-Oct-24,MIRYALAGUDA,
P7B7SGL8644105,31-Jul-23,102823,2,25.631,18-Oct-24,MIRYALAGUDA,
P7B7SGL8700222,05-Aug-23,242290,2,59.988,18-Oct-24,MIRYALAGUDA,
P31GGOL8812654,16-Aug-23,8099,1,3.53,22-Oct-24,Modasa - Malpur Road,"1st Floor, Pushpak Complex, Above Union Bank, Shyamnagar, Opp. ITI, Malpur Road, Modasa-383315 (Gujarat)"
P31GGOL8827901,17-Aug-23,194533,3,48.15,22-Oct-24,Modasa - Malpur Road,
P76QGOL8565261,24-Jul-23,15299,2,4.99,17-Oct-24,Mundra - Bhuj Road,1ST FLOOR NEAR ICICI BANK NEW MUNDRA BHUJ ROAD NEW MUNDRA BHUJ ROAD MUNDRA DISTRICT KACHCHH GUJARAT 370421
P76QGOL8572037,24-Jul-23,18099,1,4.67,17-Oct-24,Mundra - Bhuj Road,
P76QGOL8739969,09-Aug-23,100820,1,29.974,17-Oct-24,Mundra - Bhuj Road,
P76QGOL8748496,10-Aug-23,53299,4,14.34,17-Oct-24,Mundra - Bhuj Road,
P76QGOL8767447,11-Aug-23,30614,1,8.12,17-Oct-24,Mundra - Bhuj Road,
P76QGOL8767851,11-Aug-23,18562,1,4.95,17-Oct-24,Mundra - Bhuj Road,
P76QGOL8825532,17-Aug-23,53792,1,17.65,17-Oct-24,Mundra - Bhuj Road,
P76QGOL8824932,17-Aug-23,122669,1,30.4,17-Oct-24,Mundra - Bhuj Road,
P508SGL8625964,29-Jul-23,16599,1,5,16-Oct-24,Mysore - Narayana Shastri Road,"#159/K20, Ground floor, Jyothi complex, Narayan Shastri Road K. R. Mohalla, Mysore-570024"
P508SGL8662063,02-Aug-23,84801,3,27,16-Oct-24,Mysore - Narayana Shastri Road,
